uf	municipio	total	quantidade	percentual
SP	SOROBA	1	0	0.00
SP	SOROCAA	1	0	0.00
SP	SOROCABA	15757	55	0.35
SP	SPAULO	1	0	0.00
SP	SUD MENNUCCI	177	0	0.00
SP	SUMARE	5108	27	0.53
SP	SUZANAPOLIS	32	0	0.00
SP	SUZANO	6582	26	0.40
SP	TABAPUA	137	0	0.00
SP	TABATINGA	359	4	1.11
SP	TABOAO DA SERRA	6706	39	0.58
SP	TACIBA	100	0	0.00
SP	TAGUAI	225	0	0.00
SP	TAIACU	120	0	0.00
SP	TAIUVA	155	0	0.00
SP	TAMBAU	473	0	0.00
SP	TANABI	436	0	0.00
SP	TAPIRAI	214	3	1.40
SP	TAPIRATIBA	269	2	0.74
SP	TAQUARAL	65	0	0.00
SP	TAQUARITINGA	973	5	0.51
SP	TAQUARITUBA	541	2	0.37
SP	TAQUARIVAI	113	0	0.00
SP	TARABAI	149	0	0.00
SP	TARUMA	205	0	0.00
SP	TATU	1	0	0.00
SP	TATUI	2305	4	0.17
SP	TAUBATE	4753	9	0.19
SP	TEJUPA	88	0	0.00
SP	TEODORO SAMPAIO	454	4	0.88
SP	TERRA ROXA	194	0	0.00
SP	TIETE	832	7	0.84
SP	TIMBURI	55	1	1.82
SP	TORRE DE PEDRA	19	0	0.00
SP	TORRINHA	173	0	0.00
SP	TRABIJU	37	0	0.00
SP	TREMEMBE	599	2	0.33
SP	TRES FRONTEIRAS	80	2	2.50
SP	TUIUTI	93	1	1.08
SP	TUPA	1498	9	0.60
SP	TUPI PAULISTA	212	0	0.00
SP	TURIUBA	62	0	0.00
SP	TURMALINA	47	0	0.00
SP	UBARANA	77	0	0.00
SP	UBATUBA	2243	8	0.36
SP	UBIRAJARA	86	0	0.00
SP	UCHOA	178	0	0.00
SP	UNIAO PAULISTA	14	0	0.00
SP	URANIA	154	1	0.65
SP	URU	33	0	0.00
SP	URUPES	234	0	0.00
SP	VALENTIM GENTIL	217	0	0.00
SP	VALINHOS	2345	6	0.26
SP	VALPARAISO	311	0	0.00
SP	VARGEM	166	0	0.00
SP	VARGEM GRANDE DO SUL	697	1	0.14
SP	VARGEM GRANDE PAULISTA	1238	8	0.65
SP	VARZEA PAULISTA	1992	11	0.55
SP	VERA CRUZ	249	2	0.80
SP	VINHEDO	1309	6	0.46
SP	VIRADOURO	351	3	0.85
SP	VISTA ALEGRE DO ALTO	116	0	0.00
SP	VITORIA BRASIL	27	0	0.00
SP	VOTORANTIM	2615	11	0.42
SP	VOTUPORANGA	1666	2	0.12
SP	ZACARIAS	36	0	0.00
TO	ABREULANDIA	43	0	0.00
TO	AGUIARNOPOLIS	85	0	0.00
TO	ALIANCA DO TOCANTINS	106	2	1.89
TO	ALMAS	116	1	0.86
TO	ALVORADA	164	2	1.22
TO	ANANAS	271	2	0.74
TO	ANGICO	92	0	0.00
TO	APARECIDA DO RIO NEGRO	61	1	1.64
TO	ARAGOMINAS	85	2	2.35
TO	ARAGUACEMA	66	0	0.00
TO	ARAGUACU	114	1	0.88
TO	ARAGUAINA	5420	22	0.41
TO	ARAGUANA	184	2	1.09
TO	ARAGUATINS	787	5	0.64
TO	ARAPOEMA	156	0	0.00
TO	ARRAIAS	270	5	1.85
TO	AUGUSTINOPOLIS	314	2	0.64
TO	AURORA DO TOCANTINS	28	0	0.00
TO	AXIXA DO TOCANTINS	219	0	0.00
TO	BABACULANDIA	98	1	1.02
TO	BANDEIRANTES DO TOCANTINS	30	0	0.00
TO	BARRA DO OURO	76	2	2.63
TO	BARROLANDIA	106	1	0.94
TO	BERNARDO SAYAO	95	1	1.05
TO	BOM JESUS DO TOCANTINS	40	0	0.00
TO	BRASILANDIA DO TOCANTINS	42	0	0.00
TO	BREJINHO DE NAZARE	273	0	0.00
TO	BURITI DO TOCANTINS	177	0	0.00
TO	CACHOEIRINHA	27	0	0.00
TO	CAMPOS LINDOS	29	0	0.00
TO	CARIRI DO TOCANTINS	120	2	1.67
TO	CARMOLANDIA	29	0	0.00
TO	CARRASCO BONITO	47	0	0.00
TO	CASEARA	86	1	1.16
TO	CENTENARIO	16	0	0.00
TO	CHAPADA DA NATIVIDADE	70	1	1.43
TO	CHAPADA DE AREIA	4	0	0.00
TO	COLINAS DO TOCANTINS	772	8	1.04
TO	COLMEIA	178	1	0.56
TO	COMBINADO	114	4	3.51
TO	CONCEICAO DO TOCANTINS	89	0	0.00
TO	COUTO MAGALHAES	64	0	0.00
TO	CRISTALANDIA	164	1	0.61
TO	CRIXAS DO TOCANTINS	36	0	0.00
TO	DARCINOPOLIS	74	2	2.70
TO	DIANOPOLIS	394	0	0.00
TO	DIVINOPOLIS DO TOCANTINS	159	2	1.26
TO	DOIS IRMAOS DO TOCANTINS	80	0	0.00
TO	DUERE	40	1	2.50
TO	ESPERANTINA	101	0	0.00
TO	FATIMA	88	1	1.14
TO	FIGUEIROPOLIS	102	0	0.00
TO	FILADELFIA	129	1	0.78
TO	FORMOSO DO ARAGUAIA	424	9	2.12
TO	FORTALEZA DO TABOCAO	63	0	0.00
TO	GOIANORTE	62	0	0.00
TO	GOIATINS	89	0	0.00
TO	GUARAI	446	3	0.67
TO	GURUPI	1405	7	0.50
TO	IPUEIRAS	44	2	4.55
TO	ITACAJA	123	0	0.00
TO	ITAGUATINS	74	0	0.00
TO	ITAPIRATINS	40	0	0.00
TO	ITAPORA DO TOCANTINS	24	0	0.00
TO	JAU DO TOCANTINS	26	1	3.85
TO	JUARINA	59	0	0.00
TO	LAGOA DA CONFUSAO	151	0	0.00
TO	LAGOA DO TOCANTINS	74	0	0.00
TO	LAJEADO	66	0	0.00
TO	LAVANDEIRA	53	0	0.00
TO	LIZARDA	39	0	0.00
TO	LUZINOPOLIS	46	0	0.00
TO	MARIANOPOLIS DO TOCANTINS	30	0	0.00
TO	MATEIROS	64	1	1.56
TO	MAURILANDIA DO TOCANTINS	37	0	0.00
TO	MIRACEMA DO TOCANTINS	687	4	0.58
TO	MIRANORTE	316	1	0.32
TO	MONTE DO CARMO	143	1	0.70
TO	MONTE SANTO DO TOCANTINS	20	0	0.00
TO	MURICILANDIA	28	0	0.00
TO	NATIVIDADE	138	0	0.00
TO	NAZARE	117	0	0.00
TO	NOVA OLINDA	179	1	0.56
TO	NOVA ROSALANDIA	54	0	0.00
TO	NOVO ACORDO	137	1	0.73
TO	NOVO ALEGRE	83	2	2.41
TO	NOVO JARDIM	6	0	0.00
TO	OLIVEIRA DE FATIMA	16	0	0.00
TO	PALMAS	13358	53	0.40
TO	PALMEIRANTE	78	0	0.00
TO	PALMEIRAS DO TOCANTINS	134	0	0.00
TO	PALMEIROPOLIS	160	1	0.63
TO	PARAISO DO OCANTINS	1	0	0.00
TO	PARAISO DO TOCANTINS	1392	2	0.14
TO	PARAISO DO TOCATINS	1	0	0.00
TO	PARANA	119	0	0.00
TO	PAU D ARCO	69	1	1.45
TO	PEDRO AFONSO	220	0	0.00
TO	PEIXE	117	0	0.00
TO	PEQUIZEIRO	115	1	0.87
TO	PINDORAMA DO TOCANTINS	62	0	0.00
TO	PIRAQUE	65	0	0.00
TO	PIUM	61	0	0.00
TO	PONTE ALTA DO BOM JESUS	74	0	0.00
TO	PONTE ALTA DO TOCANTINS	144	0	0.00
TO	PORTO ALEGRE DO TOCANTINS	43	0	0.00
TO	PORTO NACIONAL	2325	8	0.34
TO	PRAIA NORTE	153	0	0.00
TO	PRESIDENTE KENNEDY	44	0	0.00
TO	PUGMIL	26	0	0.00
TO	RECURSOLANDIA	35	0	0.00
TO	RIACHINHO	78	1	1.28
TO	RIO DA CONCEICAO	20	0	0.00
TO	RIO DOS BOIS	27	0	0.00
TO	RIO SONO	77	0	0.00
TO	SAMPAIO	59	0	0.00
TO	SANDOLANDIA	43	0	0.00
TO	SANTA FE DO ARAGUAIA	110	1	0.91
TO	SANTA MARIA DO TOCANTINS	74	0	0.00
TO	SANTA RITA DO TOCANTINS	48	0	0.00
TO	SANTA ROSA DO TOCANTINS	86	1	1.16
TO	SANTA TEREZA DO TOCANTINS	84	0	0.00
TO	SANTA TEREZINHA DO TOCANTINS	54	0	0.00
TO	SAO BENTO DO TOCANTINS	53	1	1.89
TO	SAO FELIX DO TOCANTINS	35	0	0.00
TO	SAO MIGUEL DO TOCANTINS	254	1	0.39
TO	SAO SALVADOR DO TOCANTINS	40	0	0.00
TO	SAO SEBASTIAO DO TOCANTINS	50	0	0.00
TO	SAO VALERIO	75	0	0.00
TO	SILVANOPOLIS	127	0	0.00
TO	SITIO NOVO DO TOCANTINS	169	0	0.00
TO	SUCUPIRA	26	0	0.00
TO	TAGUATINGA	167	1	0.60
TO	TAIPAS DO TOCANTINS	34	0	0.00
TO	TALISMA	76	1	1.32
TO	TOCANTINIA	54	3	5.56
TO	TOCANTINOPOLIS	548	3	0.55
TO	TUPIRAMA	18	2	11.11
TO	TUPIRATINS	35	0	0.00
TO	WANDERLANDIA	171	0	0.00
TO	XAMBIOA	415	2	0.48
