uf	municipio	total	quantidade	percentual
SC	ALFREDO WAGNER	139	5	3.60
SC	ALTO BELA VISTA	50	6	12.00
SC	ANCHIETA	132	8	6.06
SC	ANGELINA	50	3	6.00
SC	ANITA GARIBALDI	90	15	16.67
SC	ANITAPOLIS	50	0	0.00
SC	ANTONIO CARLOS	157	5	3.18
SC	APIUNA	68	5	7.35
SC	ARABUTA	78	3	3.85
SC	ARAQUARI	332	41	12.35
SC	ARARANGUA	1203	105	8.73
SC	ARMAZEM	100	9	9.00
SC	ARROIO TRINTA	75	0	0.00
SC	ARVOREDO	52	3	5.77
SC	ASCURRA	68	2	2.94
SC	ATALANTA	65	4	6.15
SC	AURORA	93	0	0.00
SC	BALNEARIO ARROIO DO SILVA	145	12	8.28
SC	BALNEARIO BARRA DO SUL	82	9	10.98
SC	BALNEARIO CAMBORIU	2230	311	13.95
SC	BALNEARIO GAIVOTA	147	10	6.80
SC	BALNEARIO PICARRAS	249	29	11.65
SC	BANDEIRANTE	44	8	18.18
SC	BARRA BONITA	38	6	15.79
SC	BARRA VELHA	352	54	15.34
SC	BELA VISTA DO TOLDO	126	4	3.17
SC	BELMONTE	80	6	7.50
SC	BENEDITO NOVO	87	1	1.15
SC	BIGUACU	880	86	9.77
SC	BLUMENAU	2856	289	10.12
SC	BOCAINA DO SUL	33	2	6.06
SC	BOM JARDIM DA SERRA	59	11	18.64
SC	BOM JESUS	65	16	24.62
SC	BOM JESUS DO OESTE	52	5	9.62
SC	BOM RETIRO	91	3	3.30
SC	BOMBINHAS	408	67	16.42
SC	BOTUVERA	23	0	0.00
SC	BRACO DO NORTE	449	21	4.68
SC	BRACO DO TROMBUDO	44	2	4.55
SC	BRUNOPOLIS	42	12	28.57
SC	BRUSQU	1	0	0.00
SC	BRUSQUE	1301	180	13.84
SC	CACADOR	608	88	14.47
SC	CAIBI	148	5	3.38
SC	CALMON	28	11	39.29
SC	CAMBORIU	928	170	18.32
SC	CAMPO ALEGRE	133	15	11.28
SC	CAMPO BELO DO SUL	48	10	20.83
SC	CAMPO ERE	241	38	15.77
SC	CAMPOS NOVOS	480	67	13.96
SC	CANELINHA	136	5	3.68
SC	CANOINHAS	739	64	8.66
SC	CAPAO ALTO	18	2	11.11
SC	CAPINZAL	334	64	19.16
SC	CAPIVARI DE BAIXO	251	21	8.37
SC	CATANDUVAS	177	28	15.82
SC	CAXAMBU DO SUL	99	5	5.05
SC	CELSO RAMOS	42	4	9.52
SC	CERRO NEGRO	23	5	21.74
SC	CHACO	1	0	0.00
SC	CHAPADAO DO LAGEADO	70	2	2.86
SC	CHAPECO	4994	738	14.78
SC	COCAL DO SUL	170	7	4.12
SC	CONCORDIA	1331	123	9.24
SC	CORDILHEIRA ALTA	79	16	20.25
SC	CORONEL FREITAS	257	27	10.51
SC	CORONEL MARTINS	73	10	13.70
SC	CORREIA PINTO	226	23	10.18
SC	CORUPA	129	13	10.08
SC	CRICIUMA	2114	175	8.28
SC	CUNHA PORA	180	5	2.78
SC	CUNHATAI	47	1	2.13
SC	CURITIBANOS	442	68	15.38
SC	DESCANSO	173	10	5.78
SC	DIONISIO CERQUEIRA	310	51	16.45
SC	DONA EMMA	32	0	0.00
SC	DOUTOR PEDRINHO	32	1	3.13
SC	ENTRE RIOS	53	6	11.32
SC	ERMO	46	2	4.35
SC	ERVAL VELHO	46	4	8.70
SC	FAXINAL DOS GUEDES	209	36	17.22
SC	FLOR DO SERTAO	38	6	15.79
SC	FLORIANOPOLIS	10373	1135	10.94
SC	FORMOSA DO SUL	72	8	11.11
SC	FORQUILHINHA	172	11	6.40
SC	FRAIBURGO	706	129	18.27
SC	FREI ROGERIO	49	16	32.65
SC	GALVAO	87	12	13.79
SC	GAROPABA	486	38	7.82
SC	GARUVA	198	33	16.67
SC	GASPAR	470	31	6.60
SC	GOVERNADOR CELSO RAMOS	168	7	4.17
SC	GRAO PARA	73	4	5.48
SC	GRAVATAL	163	7	4.29
SC	GUABIRUBA	138	14	10.14
SC	GUARACIABA	233	11	4.72
SC	GUARAMIRIM	443	52	11.74
SC	GUARUJA DO SUL	126	11	8.73
SC	GUATAMBU	62	6	9.68
SC	HERVAL D OESTE	271	43	15.87
SC	IBIAM	33	2	6.06
SC	IBICARE	76	8	10.53
SC	IBIRAMA	149	7	4.70
SC	ICARA	657	27	4.11
SC	IJUCAS	1	0	0.00
SC	ILHOTA	98	12	12.24
SC	IMARUI	180	9	5.00
SC	IMBITUBA	814	40	4.91
SC	IMBUIA	121	3	2.48
SC	INDAIAL	869	90	10.36
SC	IOMERE	46	1	2.17
SC	IPIRA	92	6	6.52
SC	IPORA DO OESTE	274	5	1.82
SC	IPUACU	113	10	8.85
SC	IPUMIRIM	155	13	8.39
SC	IRACEMINHA	89	7	7.87
SC	IRANI	212	24	11.32
SC	IRATI	64	0	0.00
SC	IRINEOPOLIS	137	13	9.49
SC	ITA	171	18	10.53
SC	ITAIOPOLIS	249	32	12.85
SC	ITAJAI	2245	320	14.25
SC	ITAPEMA	980	119	12.14
SC	ITAPIRANGA	598	40	6.69
SC	ITAPOA	363	52	14.33
SC	ITUPORANGA	478	37	7.74
SC	JABORA	99	12	12.12
SC	JACINTO MACHADO	152	2	1.32
SC	JAGUARUNA	205	12	5.85
SC	JARAGUA DO SUL	1885	222	11.78
SC	JARAGUADO SUL	1	0	0.00
SC	JARDINOPOLIS	55	5	9.09
SC	JOACABA	510	57	11.18
SC	JOINVILLE	6990	806	11.53
SC	JOSE BOITEUX	52	2	3.85
SC	JUPIA	49	9	18.37
SC	LACERDOPOLIS	63	1	1.59
SC	LAGES	1517	239	15.75
SC	LAGUNA	749	42	5.61
SC	LAJEADO GRANDE	34	5	14.71
SC	LAURENTINO	111	10	9.01
SC	LAURO MULLER	144	3	2.08
SC	LEBON REGIS	83	11	13.25
SC	LEOBERTO LEAL	62	1	1.61
SC	LINDOIA DO SUL	96	4	4.17
SC	LONTRAS	110	7	6.36
SC	LUIZ ALVES	73	7	9.59
SC	LUZERNA	150	10	6.67
SC	MACIEIRA	17	1	5.88
SC	MAFRA	866	71	8.20
SC	MAJOR GERCINO	55	0	0.00
SC	MAJOR VIEIRA	167	10	5.99
SC	MARACAJA	70	5	7.14
SC	MARAVILHA	546	64	11.72
SC	MAREMA	52	4	7.69
SC	MASSARANDUBA	105	6	5.71
SC	MATOS COSTA	41	8	19.51
SC	MELEIRO	95	7	7.37
SC	MIRIM DOCE	25	1	4.00
SC	MODELO	98	8	8.16
SC	MONDAI	183	12	6.56
SC	MONTE CARLO	80	21	26.25
SC	MONTE CASTELO	89	17	19.10
SC	MORRO DA FUMACA	116	10	8.62
SC	MORRO GRANDE	40	2	5.00
SC	NAVEGANTES	795	141	17.74
SC	NOVA ERECHIM	139	12	8.63
SC	NOVA ITABERABA	61	3	4.92
SC	NOVA TRENTO	116	5	4.31
SC	NOVA VENEZA	142	6	4.23
SC	NOVO HORIZONTE	69	13	18.84
SC	ORLEANS	295	17	5.76
SC	OTACILIO COSTA	182	22	12.09
SC	OURO	140	13	9.29
SC	OURO VERDE	71	13	18.31
SC	PAIAL	35	3	8.57
SC	PAINEL	15	6	40.00
SC	PALHOCA	2186	207	9.47
SC	PALMA SOLA	198	31	15.66
SC	PALMEIRA	7	0	0.00
SC	PALMITOS	364	30	8.24
SC	PAPANDUVA	263	31	11.79
SC	PARAISO	62	1	1.61
SC	PASSO DE TORRES	143	18	12.59
SC	PASSOS MAIA	102	28	27.45
SC	PAULO LOPES	110	3	2.73
SC	PEDRAS GRANDES	28	0	0.00
SC	PENHA	311	47	15.11
SC	PERITIBA	55	1	1.82
SC	PETROLANDIA	113	7	6.19
SC	PINHALZINHO	496	58	11.69
SC	PINHEIRO PRETO	60	6	10.00
SC	PIRATUBA	93	12	12.90
SC	PLANALTO ALEGRE	76	7	9.21
SC	POMERODE	244	24	9.84
SC	PONTE ALTA	62	12	19.35
SC	PONTE ALTA DO NORTE	32	7	21.88
SC	PONTE SERRADA	258	74	28.68
SC	PORTO BELO	261	31	11.88
SC	PORTO UNIAO	626	95	15.18
SC	POUSO REDONDO	156	7	4.49
SC	PRAIA GRANDE	231	12	5.19
SC	PRESIDENTE CASTELLO BRANCO	58	3	5.17
SC	PRESIDENTE GETULIO	163	3	1.84
SC	PRESIDENTE NEREU	27	1	3.70
SC	PRINCESA	53	3	5.66
SC	QUILOMBO	360	25	6.94
SC	RANCHO QUEIMADO	29	2	6.90
SC	RIO DAS ANTAS	70	4	5.71
SC	RIO DO CAMPO	90	2	2.22
SC	RIO DO OESTE	92	4	4.35
SC	RIO DO SUL	1185	82	6.92
SC	RIO DOS CEDROS	69	4	5.80
SC	RIO FORTUNA	46	4	8.70
SC	RIO NEGRINHO	550	57	10.36
SC	RIO RUFINO	27	2	7.41
SC	RIQUEZA	181	13	7.18
SC	RODEIO	47	0	0.00
SC	ROMELANDIA	78	3	3.85
SC	SALETE	100	3	3.00
SC	SALTINHO	65	13	20.00
SC	SALTO VELOSO	65	2	3.08
SC	SANGAO	113	5	4.42
SC	SANTA CECILIA	132	23	17.42
SC	SANTA HELENA	81	11	13.58
SC	SANTA ROSA DE LIMA	42	1	2.38
SC	SANTA ROSA DO SUL	167	13	7.78
SC	SANTA TEREZINHA	110	9	8.18
SC	SANTA TEREZINHA DO PROGRESSO	57	20	35.09
SC	SANTIAGO DO SUL	37	3	8.11
SC	SANTO AMARO DA IMPERATRIZ	338	13	3.85
SC	SAO BENTO DO SUL	1139	120	10.54
SC	SAO BERNARDINO	83	7	8.43
SC	SAO BONIFACIO	46	1	2.17
SC	SAO CARLOS	234	20	8.55
SC	SAO CRISTOVAO DO SUL	31	11	35.48
SC	SAO DOMINGOS	237	36	15.19
SC	SAO FRANCISCO DO SUL	716	110	15.36
SC	SAO JOAO BATISTA	282	20	7.09
SC	SAO JOAO DO ITAPERIU	74	2	2.70
SC	SAO JOAO DO OESTE	200	6	3.00
SC	SAO JOAO DO SUL	166	10	6.02
SC	SAO JOAQUIM	241	46	19.09
SC	SAO JOSE	4108	459	11.17
SC	SAO JOSE DO CEDRO	271	20	7.38
SC	SAO JOSE DO CERRITO	98	20	20.41
SC	SAO LOURENCO DO OESTE	796	90	11.31
SC	SAO LUDGERO	96	7	7.29
SC	SAO MARTINHO	55	1	1.82
SC	SAO MIGUEL DA BOA VISTA	20	2	10.00
SC	SAO MIGUEL DO OESTE	928	93	10.02
SC	SAO PEDRO DE ALCANTARA	52	4	7.69
SC	SAUDADES	212	11	5.19
SC	SCHROEDER	191	20	10.47
SC	SEARA	334	21	6.29
SC	SERRA ALTA	86	6	6.98
SC	SIDEROPOLIS	98	8	8.16
SC	SOMBRIO	627	33	5.26
SC	SUL BRASIL	52	10	19.23
SC	TAIO	250	17	6.80
SC	TANGARA	145	16	11.03
SC	TIGRINHOS	36	2	5.56
SC	TIJUCAS	491	36	7.33
SC	TIMBE DO SUL	62	0	0.00
SC	TIMBO	399	35	8.77
SC	TIMBO GRANDE	67	8	11.94
SC	TRES BARRAS	154	17	11.04
SC	TREVISO	13	1	7.69
SC	TREZE DE MAIO	121	3	2.48
SC	TREZE TILIAS	97	5	5.15
SC	TROMBUDO CENTRAL	93	11	11.83
SC	TUBARAO	1421	91	6.40
SC	TUNAPOLIS	99	4	4.04
SC	TURVO	173	15	8.67
SC	UNIAO DO OESTE	79	7	8.86
SC	URUBICI	82	13	15.85
SC	URUPEMA	60	7	11.67
SC	URUSSANGA	235	4	1.70
SC	VARGEAO	81	15	18.52
SC	VARGEM	39	0	0.00
SC	VARGEM BONITA	75	24	32.00
SC	VIDAL RAMOS	114	5	4.39
SC	VIDEIRA	1118	145	12.97
SC	VITOR MEIRELES	71	1	1.41
SC	WITMARSUM	62	1	1.61
SC	XANXERE	1449	233	16.08
SC	XAVANTINA	94	5	5.32
SC	XAXIM	679	108	15.91
SC	ZORTEA	73	12	16.44
SE	AMPARO DE SAO FRANCISCO	54	28	51.85
SE	AQUIDABA	500	318	63.60
SE	ARACAJU	30783	17141	55.68
SE	ARAUA	340	255	75.00
SE	AREIA BRANCA	402	273	67.91
SE	BARRA DOS COQUEIROS	857	497	57.99
SE	BOQUIM	1222	871	71.28
SE	BREJO GRANDE	109	73	66.97
SE	CAMPO DO BRITO	560	391	69.82
SE	CANHOBA	82	58	70.73
SE	CANINDE DE SAO FRANCISCO	656	428	65.24
SE	CAPELA	832	592	71.15
SE	CARIRA	350	238	68.00
SE	CARMOPOLIS	309	214	69.26
SE	CEDRO DE SAO JOAO	217	131	60.37
SE	CRISTINAPOLIS	413	270	65.38
SE	CUMBE	117	85	72.65
SE	DIVINA PASTORA	189	88	46.56
SE	ESTANCIA	2170	1410	64.98
SE	FEIRA NOVA	190	144	75.79
SE	FREI PAULO	351	217	61.82
SE	GARARU	283	218	77.03
SE	GENERAL MAYNARD	64	25	39.06
SE	GRACHO CARDOSO	161	126	78.26
SE	ILHA DAS FLORES	118	69	58.47
SE	INDIAROBA	348	231	66.38
SE	ITABAIANA	3109	1891	60.82
SE	ITABAIANINHA	1131	775	68.52
SE	ITABI	197	141	71.57
SE	ITAPORANGA D AJUDA	1050	650	61.90
SE	JAPARATUBA	479	348	72.65
SE	JAPOATA	235	145	61.70
SE	LAGARTO	4004	2794	69.78
SE	LARANJEIRAS	726	405	55.79
SE	MACAMBIRA	158	131	82.91
SE	MALHADA DOS BOIS	91	69	75.82
SE	MALHADOR	366	251	68.58
SE	MARUIM	427	257	60.19
SE	MOITA BONITA	324	249	76.85
SE	MONTE ALEGRE DE SERGIPE	329	193	58.66
SE	MURIBECA	137	92	67.15
SE	NEOPOLIS	317	222	70.03
SE	NOSSA SENHORA APARECIDA	309	221	71.52
SE	NOSSA SENHORA DA GLORIA	1232	721	58.52
SE	NOSSA SENHORA DAS DORES	683	450	65.89
SE	NOSSA SENHORA DE LOURDES	257	176	68.48
SE	NOSSA SENHORA DO SOCORRO	7281	4361	59.90
SE	PACATUBA	162	96	59.26
SE	PEDRA MOLE	79	59	74.68
SE	PEDRINHAS	337	232	68.84
SE	PINHAO	183	124	67.76
SE	PIRAMBU	301	188	62.46
SE	POCO REDONDO	392	262	66.84
SE	POCO VERDE	828	593	71.62
SE	PORTO DA FOLHA	598	323	54.01
SE	PROPRIA	875	526	60.11
SE	RACAJU	1	0	0.00
SE	RIACHAO DO DANTAS	457	353	77.24
SE	RIACHUELO	327	191	58.41
SE	RIBEIROPOLIS	604	414	68.54
SE	ROSARIO DO CATETE	179	99	55.31
SE	SALGADO	722	523	72.44
SE	SANTA LUZIA DO ITANHY	189	126	66.67
SE	SANTA LUZIA DO ITANY	1	1	100.00
SE	SANTA ROSA DE LIMA	204	108	52.94
SE	SANTANA DO SAO FRANCISCO	193	121	62.69
SE	SANTO AMARO DAS BROTAS	224	164	73.21
SE	SAO CRISTOVAO	3972	2489	62.66
SE	SAO DOMINGOS	345	254	73.62
SE	SAO FRANCISCO	56	36	64.29
SE	SAO MIGUEL DO ALEIXO	122	93	76.23
SE	SAO STOVAO	1	1	100.00
SE	SIMAO DIAS	1478	1023	69.22
SE	SIRIRI	279	144	51.61
SE	TELHA	105	54	51.43
SE	TOBIAS BARRETO	1640	1189	72.50
SE	TOMAR DO GERU	217	134	61.75
SE	UMBAUBA	770	540	70.13
SP	ADAMANTINA	353	57	16.15
SP	ADOLFO	53	10	18.87
SP	AGUAI	494	85	17.21
SP	AGUAS DA PRATA	116	21	18.10
SP	AGUAS DE LINDOIA	381	47	12.34
SP	AGUAS DE SANTA BARBARA	109	16	14.68
SP	AGUAS DE SAO PEDRO	65	12	18.46
SP	AGUDOS	747	191	25.57
SP	ALAMBARI	70	5	7.14
SP	ALFREDO MARCONDES	84	24	28.57
SP	ALTAIR	43	18	41.86
SP	ALTINOPOLIS	403	109	27.05
SP	ALTO ALEGRE	66	11	16.67
SP	ALUMINIO	355	109	30.70
SP	ALVARES FLORENCE	75	10	13.33
SP	ALVARES MACHADO	408	105	25.74
SP	ALVARO DE CARVALHO	27	10	37.04
SP	ALVINLANDIA	57	10	17.54
SP	AMERICANA	4262	752	17.64
SP	AMERICO BRASILIENSE	818	272	33.25
SP	AMERICO DE CAMPOS	102	13	12.75
SP	AMPARO	1538	211	13.72
SP	ANALANDIA	135	28	20.74
SP	ANDRADINA	1475	439	29.76
SP	ANGATUBA	470	59	12.55
SP	ANHEMBI	54	5	9.26
SP	ANHUMAS	73	40	54.79
SP	AO JOSE DOS CAMPOS	1	0	0.00
SP	AO PAULO	1	0	0.00
SP	APARECIDA	866	204	23.56
SP	APARECIDA D OESTE	82	13	15.85
SP	APIAI	524	176	33.59
SP	ARACARIGUAMA	434	171	39.40
SP	ARACATUBA	3667	897	24.46
SP	ARACOIABA DA SERRA	554	95	17.15
SP	ARAMINA	95	23	24.21
SP	ARANDU	95	20	21.05
SP	ARAPEI	37	16	43.24
SP	ARARAQUARA	5825	1059	18.18
SP	ARARAS	3039	616	20.27
SP	ARCO-IRIS	30	6	20.00
SP	AREALVA	175	24	13.71
SP	AREIAS	63	22	34.92
SP	AREIOPOLIS	202	64	31.68
SP	ARIRANHA	115	14	12.17
SP	ARPEI	1	0	0.00
SP	ARTUR NOGUEIRA	963	256	26.58
SP	ARUJA	2179	721	33.09
SP	ASPASIA	35	6	17.14
SP	ASSIS	2116	387	18.29
SP	ATIBAIA	3533	722	20.44
SP	AURIFLAMA	415	56	13.49
SP	AVAI	59	5	8.47
SP	AVANHANDAVA	213	55	25.82
SP	AVARE	1493	222	14.87
SP	BADY BASSITT	322	57	17.70
SP	BALBINOS	25	3	12.00
SP	BALSAMO	103	8	7.77
SP	BANANAL	191	60	31.41
SP	BARAO DE ANTONINA	64	10	15.63
SP	BARBOSA	102	31	30.39
SP	BARIRI	650	97	14.92
SP	BARRA BONITA	864	145	16.78
SP	BARRA DO CHAPEU	36	8	22.22
SP	BARRA DO TURVO	180	73	40.56
SP	BARRETOS	2834	620	21.88
SP	BARRINHA	723	319	44.12
SP	BARUERI	6776	2637	38.92
SP	BASTOS	404	117	28.96
SP	BATATAIS	1299	185	14.24
SP	BAURU	7945	1503	18.92
SP	BEBEDOURO	1608	280	17.41
SP	BENTO DE ABREU	37	17	45.95
SP	BERNARDINO DE CAMPOS	222	33	14.86
SP	BERTIOGA	816	325	39.83
SP	BILAC	137	20	14.60
SP	BIRIGUI	2772	476	17.17
SP	BIRITIBA-MIRIM	480	115	23.96
SP	BOA ESPERANCA DO SUL	237	58	24.47
SP	BOCAINA	137	20	14.60
SP	BOFETE	116	14	12.07
SP	BOITUVA	995	257	25.83
SP	BOM JESUS DOS PERDOES	515	125	24.27
SP	BOM SUCESSO DE ITARARE	77	13	16.88
SP	BORA	16	3	18.75
SP	BORACEIA	81	8	9.88
SP	BORBOREMA	302	26	8.61
SP	BOREBI	19	5	26.32
SP	BOTUCATU	2576	388	15.06
SP	BRAGANCA PAULISTA	4199	771	18.36
SP	BRAUNA	78	23	29.49
SP	BREJO ALEGRE	49	16	32.65
SP	BRODOWSKI	550	85	15.45
SP	BROTAS	447	79	17.67
SP	BURI	286	37	12.94
SP	BURITAMA	440	77	17.50
SP	BURITIZAL	55	12	21.82
SP	CABRALIA PAULISTA	152	21	13.82
SP	CABREUVA	951	272	28.60
SP	CACAPAVA	1693	371	21.91
SP	CACHOEIRA PAULISTA	589	119	20.20
SP	CACONDE	463	89	19.22
SP	CAFELANDIA	399	111	27.82
SP	CAIABU	44	12	27.27
SP	CAIEIRAS	1922	542	28.20
SP	CAIUA	99	43	43.43
SP	CAJAMAR	1499	534	35.62
SP	CAJATI	584	226	38.70
SP	CAJOBI	200	38	19.00
SP	CAJURU	500	96	19.20
SP	CAMPINA DO MONTE ALEGRE	50	4	8.00
SP	CAMPINAS	23063	5648	24.49
SP	CAMPINS	1	0	0.00
SP	CAMPO LIMPO PAULISTA	1431	364	25.44
SP	CAMPOS DO JORDAO	1198	144	12.02
SP	CAMPOS NOVOS PAULISTA	72	13	18.06
SP	CANANEIA	209	63	30.14
SP	CANAS	77	19	24.68
SP	CANDIDO MOTA	625	61	9.76
SP	CANDIDO RODRIGUES	33	8	24.24
SP	CANITAR	49	21	42.86
SP	CAPAO BONITO	1050	177	16.86
SP	CAPELA DO ALTO	325	52	16.00
SP	CAPIVARI	1187	227	19.12
SP	CARAGUATATUBA	2624	683	26.03
SP	CARAPICUIBA	9463	3563	37.65
SP	CARDOSO	210	59	28.10
SP	CASA BRANCA	504	88	17.46
SP	CASSIA DOS COQUEIROS	59	11	18.64
SP	CASTILHO	455	163	35.82
SP	CATANDUVA	1793	265	14.78
SP	CATIGUA	46	6	13.04
SP	CEDRAL	139	28	20.14
SP	CERQUEIRA CESAR	365	52	14.25
SP	CERQUILHO	940	150	15.96
SP	CESARIO LANGE	205	29	14.15
SP	CHARQUEADA	196	27	13.78
SP	CHAVANTES	199	42	21.11
SP	CLEMENTINA	75	19	25.33
SP	COLINA	460	135	29.35
SP	COLOMBIA	123	44	35.77
SP	CONCHAL	628	125	19.90
SP	CONCHAS	269	16	5.95
SP	CORDEIROPOLIS	304	53	17.43
SP	COROADOS	75	17	22.67
SP	CORONEL MACEDO	105	16	15.24
SP	CORUMBATAI	76	16	21.05
SP	COSMOPOLIS	1156	382	33.04
SP	COSMORAMA	91	8	8.79
SP	COTIA	5514	1704	30.90
SP	CRAVINHOS	637	121	19.00
SP	CRISTAIS PAULISTA	151	37	24.50
SP	CRUZALIA	77	25	32.47
SP	CRUZEIRO	1319	202	15.31
SP	CUBATAO	2584	1187	45.94
SP	CUNHA	398	76	19.10
SP	DESCALVADO	780	137	17.56
SP	DIADEMA	10890	4198	38.55
SP	DIRCE REIS	31	8	25.81
SP	DIVINOLANDIA	257	30	11.67
SP	DOBRADA	119	52	43.70
SP	DOIS CORREGOS	369	71	19.24
SP	DOLCINOPOLIS	41	12	29.27
SP	DOURADO	155	14	9.03
SP	DRACENA	710	144	20.28
SP	DUARTINA	410	78	19.02
SP	DUMONT	147	38	25.85
SP	ECHAPORA	104	31	29.81
SP	ELDORADO	392	164	41.84
SP	ELIAS FAUSTO	275	67	24.36
SP	ELISIARIO	41	4	9.76
SP	EMBAUBA	33	8	24.24
SP	EMBU	6130	2535	41.35
SP	EMBU-GUACU	2028	702	34.62
SP	EMILIANOPOLIS	53	16	30.19
SP	ENGENHEIRO COELHO	613	227	37.03
SP	ESPIRITO SANTO DO PINHAL	793	82	10.34
SP	ESPIRITO SANTO DO TURVO	120	28	23.33
SP	ESPIRITO SANTO DOPINHAL	1	0	0.00
SP	ESTIVA GERBI	173	15	8.67
SP	ESTRELA D OESTE	175	21	12.00
SP	ESTRELA DO NORTE	48	13	27.08
SP	EUCLIDES DA CUNHA PAULISTA	355	191	53.80
SP	FARTURA	379	37	9.76
SP	FERNANDO PRESTES	90	7	7.78
SP	FERNANDOPOLIS	1598	280	17.52
SP	FERNAO	30	6	20.00
SP	FERRAZ DE VASCONCELOS	4206	1625	38.64
SP	FLORA RICA	20	10	50.00
SP	FLOREAL	76	11	14.47
SP	FLORIDA PAULISTA	108	32	29.63
SP	FLORINIA	69	16	23.19
SP	FRANCA	9622	1833	19.05
SP	FRANCISCO MORATO	3706	1528	41.23
SP	FRANCO DA ROCHA	2732	956	34.99
SP	GABRIEL MONTEIRO	57	12	21.05
SP	GALIA	114	30	26.32
SP	GARCA	782	181	23.15
SP	GASTAO VIDIGAL	85	24	28.24
SP	GAVIAO PEIXOTO	79	24	30.38
SP	GENERAL SALGADO	311	66	21.22
SP	GETULINA	128	37	28.91
SP	GLICERIO	92	18	19.57
SP	GUAICARA	167	52	31.14
SP	GUAIMBE	131	46	35.11
SP	GUAIRA	834	210	25.18
SP	GUAPIACU	248	58	23.39
SP	GUAPIARA	351	127	36.18
SP	GUARA	459	137	29.85
SP	GUARACAI	167	52	31.14
SP	GUARACI	141	38	26.95
SP	GUARANI D OESTE	44	5	11.36
SP	GUARANTA	114	33	28.95
SP	GUARARAPES	826	186	22.52
SP	GUARAREMA	631	160	25.36
SP	GUARATINGUETA	2442	573	23.46
SP	GUAREI	201	28	13.93
SP	GUARIBA	698	253	36.25
SP	GUARUJA	4829	1984	41.09
SP	GUARULHOS	27614	9683	35.07
SP	GUATAPARA	131	29	22.14
SP	GUULHOS	1	0	0.00
SP	GUZOLANDIA	98	12	12.24
SP	HERCULANDIA	150	53	35.33
SP	HOLAMBRA	286	58	20.28
SP	HORTOLANDIA	4497	1533	34.09
SP	IACANGA	251	53	21.12
SP	IACRI	92	26	28.26
SP	IARAS	67	22	32.84
SP	IBATE	902	219	24.28
SP	IBIRA	131	22	16.79
SP	IBIRAREMA	129	20	15.50
SP	IBITINGA	1041	151	14.51
SP	IBIUNA	1702	411	24.15
SP	ICEM	165	43	26.06
SP	IEPE	173	21	12.14
SP	IGARACU DO TIETE	327	87	26.61
SP	IGARAPAVA	438	104	23.74
SP	IGARATA	250	39	15.60
SP	IGUAPE	744	281	37.77
SP	ILHA COMPRIDA	187	41	21.93
SP	ILHA SOLTEIRA	937	288	30.74
SP	ILHABELA	451	148	32.82
SP	INDAIATUBA	4332	1164	26.87
SP	INDIANA	92	15	16.30
SP	INDIAPORA	70	26	37.14
SP	INUBIA PAULISTA	28	9	32.14
SP	IPAUSSU	243	54	22.22
SP	IPERO	500	124	24.80
SP	IPEUNA	165	49	29.70
SP	IPIGUA	68	12	17.65
SP	IPORANGA	93	52	55.91
SP	IPUA	423	130	30.73
SP	IRACEMAPOLIS	518	119	22.97
SP	IRAPUA	104	20	19.23
SP	IRAPURU	111	36	32.43
SP	ITABERA	545	60	11.01
SP	ITAI	469	73	15.57
SP	ITAJOBI	221	15	6.79
SP	ITAJU	76	13	17.11
SP	ITANHAEM	2337	773	33.08
SP	ITAOCA	65	31	47.69
SP	ITAPECERICA DA SERRA	3747	1485	39.63
SP	ITAPETININGA	2747	387	14.09
SP	ITAPEVA	2731	431	15.78
SP	ITAPEVI	4335	1737	40.07
SP	ITAPIRA	1623	246	15.16
SP	ITAPIRAPUA PAULISTA	94	24	25.53
SP	ITAPOLIS	911	141	15.48
SP	ITAPORANGA	363	43	11.85
SP	ITAPUI	158	25	15.82
SP	ITAPURA	97	41	42.27
SP	ITAQUAQUECETUBA	6814	2919	42.84
SP	ITARARE	1212	138	11.39
SP	ITARIRI	198	71	35.86
SP	ITATIBA	2671	658	24.63
SP	ITATINGA	231	29	12.55
SP	ITIRAPINA	245	54	22.04
SP	ITIRAPUA	132	35	26.52
SP	ITOBI	133	25	18.80
SP	ITU	3344	685	20.48
SP	ITUPEVA	856	246	28.74
SP	ITUVERAVA	1015	208	20.49
SP	JABORANDI	166	43	25.90
SP	JABOTICABAL	1657	261	15.75
SP	JACAREI	6445	1487	23.07
SP	JACI	110	22	20.00
SP	JACUPIRANGA	341	110	32.26
SP	JAGUARIUNA	811	175	21.58
SP	JALES	1128	173	15.34
SP	JAMBEIRO	106	31	29.25
SP	JANDIRA	2746	1041	37.91
SP	JARDINOPOLIS	782	195	24.94
SP	JARINU	434	101	23.27
SP	JAU	2122	321	15.13
SP	JERIQUARA	41	12	29.27
SP	JOANOPOLIS	387	77	19.90
SP	JOAO RAMALHO	63	15	23.81
SP	JOSE BONIFACIO	657	93	14.16
SP	JULIO MESQUITA	57	18	31.58
SP	JUMIRIM	50	16	32.00
SP	JUNDIAI	7585	1469	19.37
SP	JUNQUEIROPOLIS	314	73	23.25
SP	JUQUIA	404	145	35.89
SP	JUQUITIBA	723	202	27.94
SP	LAGOINHA	69	7	10.14
SP	LARANJAL PAULISTA	478	67	14.02
SP	LAVINIA	132	33	25.00
SP	LAVRINHAS	96	15	15.63
SP	LEME	2150	384	17.86
SP	LENCOIS PAULISTA	1259	286	22.72
SP	LIMEIRA	6751	1381	20.46
