uf	municipio	total	quantidade	percentual
MG	PIRAUBA	186	1	0.54
MG	PITANGUI	862	19	2.20
MG	PIUMHI	1020	16	1.57
MG	PLANURA	152	6	3.95
MG	POCO FUNDO	426	0	0.00
MG	POCOS DE CALDAS	4368	41	0.94
MG	POCRANE	113	2	1.77
MG	POMPEU	880	22	2.50
MG	PONTE NOVA	2274	79	3.47
MG	PONTO CHIQUE	114	5	4.39
MG	PONTO DOS VOLANTES	202	15	7.43
MG	PORTEIRINHA	1298	26	2.00
MG	PORTO FIRME	314	3	0.96
MG	POTE	422	21	4.98
MG	POUSO ALEGRE	4086	61	1.49
MG	POUSO ALTO	171	0	0.00
MG	PRADOS	173	2	1.16
MG	PRATA	453	15	3.31
MG	PRATAPOLIS	199	4	2.01
MG	PRATINHA	68	1	1.47
MG	PRESIDENTE BERNARDES	89	3	3.37
MG	PRESIDENTE JUSCELINO	92	3	3.26
MG	PRESIDENTE KUBITSCHEK	195	5	2.56
MG	PRESIDENTE OLEGARIO	529	14	2.65
MG	PRUDENTE DE MORAIS	272	12	4.41
MG	QUARTEL GERAL	110	1	0.91
MG	QUELUZITO	36	0	0.00
MG	RAPOSOS	478	13	2.72
MG	RAUL SOARES	540	10	1.85
MG	RAULOARES	1	0	0.00
MG	RECREIO	152	1	0.66
MG	REDUTO	110	2	1.82
MG	RESENDE COSTA	514	4	0.78
MG	RESPLENDOR	275	6	2.18
MG	RESSAQUINHA	111	0	0.00
MG	RIACHINHO	234	11	4.70
MG	RIACHO DOS MACHADOS	242	10	4.13
MG	RIBEIRAO DAS NEVES	10092	290	2.87
MG	RIBEIRAO VERMELHO	116	2	1.72
MG	RIO ACIMA	252	11	4.37
MG	RIO CASCA	457	18	3.94
MG	RIO DO PRADO	81	4	4.94
MG	RIO DOCE	62	1	1.61
MG	RIO ESPERA	120	2	1.67
MG	RIO MANSO	124	4	3.23
MG	RIO NOVO	178	0	0.00
MG	RIO PARANAIBA	624	12	1.92
MG	RIO PARDO DE MINAS	685	2	0.29
MG	RIO PIRACICABA	395	4	1.01
MG	RIO POMBA	467	6	1.28
MG	RIO PRETO	117	0	0.00
MG	RIO VERMELHO	241	9	3.73
MG	RITAPOLIS	262	2	0.76
MG	ROCHEDO DE MINAS	33	0	0.00
MG	RODEIRO	76	0	0.00
MG	ROMARIA	77	4	5.19
MG	ROSARIO DA LIMEIRA	85	3	3.53
MG	RUBELITA	162	1	0.62
MG	RUBIM	128	2	1.56
MG	SABARA	3996	87	2.18
MG	SABINOPOLIS	483	8	1.66
MG	SACRAMENTO	443	11	2.48
MG	SALINAS	1546	55	3.56
MG	SALTO DA DIVISA	132	6	4.55
MG	SANTA BARBARA	784	17	2.17
MG	SANTA BARBARA DO LESTE	377	8	2.12
MG	SANTA BARBARA DO MONTE VERDE	88	3	3.41
MG	SANTA BARBARA DO TUGURIO	75	0	0.00
MG	SANTA CRUZ DE MINAS	337	7	2.08
MG	SANTA CRUZ DE SALINAS	110	13	11.82
MG	SANTA CRUZ DO ESCALVADO	83	3	3.61
MG	SANTA EFIGENIA DE MINAS	89	3	3.37
MG	SANTA FE DE MINAS	89	4	4.49
MG	SANTA HELENA DE MINAS	87	2	2.30
MG	SANTA JULIANA	157	4	2.55
MG	SANTA LUZIA	7044	250	3.55
MG	SANTA MARGARIDA	437	15	3.43
MG	SANTA MARIA DE ITABIRA	221	4	1.81
MG	SANTA MARIA DO SALTO	70	0	0.00
MG	SANTA MARIA DO SUACUI	399	6	1.50
MG	SANTA RITA DE CALDAS	201	1	0.50
MG	SANTA RITA DE IBITIPOCA	72	0	0.00
MG	SANTA RITA DE JACUTINGA	118	2	1.69
MG	SANTA RITA DE MINAS	225	9	4.00
MG	SANTA RITA DO ITUETO	63	1	1.59
MG	SANTA RITA DO SAPUCAI	1076	7	0.65
MG	SANTA ROSA DA SERRA	84	5	5.95
MG	SANTA VITORIA	345	8	2.32
MG	SANTANA DA VARGEM	222	0	0.00
MG	SANTANA DE CATAGUASES	49	0	0.00
MG	SANTANA DE PIRAPAMA	106	17	16.04
MG	SANTANA DO DESERTO	91	3	3.30
MG	SANTANA DO GARAMBEU	58	1	1.72
MG	SANTANA DO JACARE	99	0	0.00
MG	SANTANA DO MANHUACU	153	7	4.58
MG	SANTANA DO PARAISO	670	35	5.22
MG	SANTANA DO RIACHO	155	4	2.58
MG	SANTANA DOS MONTES	38	1	2.63
MG	SANTO ANTONIO DO AMPARO	335	14	4.18
MG	SANTO ANTONIO DO AVENTUREIRO	43	0	0.00
MG	SANTO ANTONIO DO GRAMA	88	1	1.14
MG	SANTO ANTONIO DO ITAMBE	92	7	7.61
MG	SANTO ANTONIO DO JACINTO	177	5	2.82
MG	SANTO ANTONIO DO MONTE	507	6	1.18
MG	SANTO ANTONIO DO RETIRO	71	1	1.41
MG	SANTO ANTONIO DO RIO ABAIXO	32	0	0.00
MG	SANTO HIPOLITO	131	0	0.00
MG	SANTOS DUMONT	1306	17	1.30
MG	SAO BENTO ABADE	112	3	2.68
MG	SAO BRAS DO SUACUI	100	2	2.00
MG	SAO DOMINGOS DAS DORES	249	10	4.02
MG	SAO DOMINGOS DO PRATA	419	11	2.63
MG	SAO FELIX DE MINAS	82	2	2.44
MG	SAO FRANCISCO	1289	47	3.65
MG	SAO FRANCISCO DE PAULA	108	0	0.00
MG	SAO FRANCISCO DE SALES	81	1	1.23
MG	SAO FRANCISCO DO GLORIA	84	5	5.95
MG	SAO GERALDO	179	3	1.68
MG	SAO GERALDO DA PIEDADE	87	2	2.30
MG	SAO GERALDO DO BAIXIO	51	3	5.88
MG	SAO GONCALO DO ABAETE	115	8	6.96
MG	SAO GONCALO DO PARA	194	1	0.52
MG	SAO GONCALO DO RIO ABAIXO	170	1	0.59
MG	SAO GONCALO DO RIO PRETO	182	5	2.75
MG	SAO GONCALO DO SAPUCAI	633	6	0.95
MG	SAO GOTARDO	1251	33	2.64
MG	SAO JOAO BATISTA DO GLORIA	111	0	0.00
MG	SAO JOAO DA LAGOA	132	1	0.76
MG	SAO JOAO DA MATA	36	0	0.00
MG	SAO JOAO DA PONTE	428	10	2.34
MG	SAO JOAO DAS MISSOES	131	1	0.76
MG	SAO JOAO DEL REI	4670	64	1.37
MG	SAO JOAO DO MANHUACU	132	2	1.52
MG	SAO JOAO DO MANTENINHA	110	2	1.82
MG	SAO JOAO DO ORIENTE	184	8	4.35
MG	SAO JOAO DO PACUI	50	1	2.00
MG	SAO JOAO DO PARAISO	707	14	1.98
MG	SAO JOAO EVANGELISTA	747	11	1.47
MG	SAO JOAO NEPOMUCENO	653	16	2.45
MG	SAO JOAQUIM DE BICAS	562	13	2.31
MG	SAO JOSE DA BARRA	175	1	0.57
MG	SAO JOSE DA LAPA	755	25	3.31
MG	SAO JOSE DA SAFIRA	37	4	10.81
MG	SAO JOSE DA VARGINHA	80	3	3.75
MG	SAO JOSE DO ALEGRE	121	1	0.83
MG	SAO JOSE DO DIVINO	70	1	1.43
MG	SAO JOSE DO GOIABAL	76	2	2.63
MG	SAO JOSE DO JACURI	198	7	3.54
MG	SAO JOSE DO MANTIMENTO	81	0	0.00
MG	SAO LOURENCO	1504	4	0.27
MG	SAO MIGUEL DO ANTA	380	11	2.89
MG	SAO PEDRO DA UNIAO	66	1	1.52
MG	SAO PEDRO DO SUACUI	163	7	4.29
MG	SAO PEDRO DOS FERROS	291	4	1.37
MG	SAO ROMAO	176	6	3.41
MG	SAO ROQUE DE MINAS	220	1	0.45
MG	SAO SEBASTIAO DA BELA VISTA	88	0	0.00
MG	SAO SEBASTIAO DA VARGEM ALEGRE	59	1	1.69
MG	SAO SEBASTIAO DO ANTA	159	2	1.26
MG	SAO SEBASTIAO DO MARANHAO	194	5	2.58
MG	SAO SEBASTIAO DO OESTE	76	1	1.32
MG	SAO SEBASTIAO DO PARAISO	2054	19	0.93
MG	SAO SEBASTIAO DO RIO PRETO	17	3	17.65
MG	SAO SEBASTIAO DO RIO VERDE	53	0	0.00
MG	SAO SEBASTIO DA BELA VISTA	1	0	0.00
MG	SAO THOME DAS LETRAS	232	8	3.45
MG	SAO TIAGO	433	0	0.00
MG	SAO TOMAS DE AQUINO	156	1	0.64
MG	SAO VICENTE DE MINAS	232	2	0.86
MG	SAPUCAI-MIRIM	144	0	0.00
MG	SARDOA	144	7	4.86
MG	SARZEDO	586	13	2.22
MG	SEM-PEIXE	84	3	3.57
MG	SENADOR AMARAL	133	1	0.75
MG	SENADOR CORTES	30	0	0.00
MG	SENADOR FIRMINO	190	0	0.00
MG	SENADOR JOSE BENTO	56	0	0.00
MG	SENADOR MODESTINO GONCALVES	198	1	0.51
MG	SENHORA DE OLIVEIRA	170	2	1.18
MG	SENHORA DO PORTO	51	0	0.00
MG	SENHORA DOS REMEDIOS	266	2	0.75
MG	SERICITA	159	0	0.00
MG	SERITINGA	76	1	1.32
MG	SERRA AZUL DE MINAS	78	7	8.97
MG	SERRA DA SAUDADE	26	1	3.85
MG	SERRA DO SALITRE	298	8	2.68
MG	SERRA DOS AIMORES	118	0	0.00
MG	SERRANIA	248	3	1.21
MG	SERRANOPOLIS DE MINAS	115	0	0.00
MG	SERRANOS	64	1	1.56
MG	SERRO	802	29	3.62
MG	SETE LAGOAS	7393	202	2.73
MG	SETUBINHA	202	2	0.99
MG	SILVEIRANIA	116	0	0.00
MG	SILVIANOPOLIS	93	1	1.08
MG	SIMAO PEREIRA	51	0	0.00
MG	SIMONESIA	328	11	3.35
MG	SOBRALIA	276	6	2.17
MG	SOLEDADE DE MINAS	166	1	0.60
MG	TABULEIRO	97	4	4.12
MG	TAIOBEIRAS	974	27	2.77
MG	TAPARUBA	66	1	1.52
MG	TAPIRA	30	1	3.33
MG	TAPIRAI	41	1	2.44
MG	TAQUARACU DE MINAS	91	1	1.10
MG	TARUMIRIM	370	19	5.14
MG	TEIXEIRAS	695	9	1.29
MG	TEOFILO OTONI	8708	246	2.82
MG	TIMOTEO	3163	129	4.08
MG	TIRADENTES	244	3	1.23
MG	TIROS	213	4	1.88
MG	TOCANTINS	375	3	0.80
MG	TOCOS DO MOJI	93	0	0.00
MG	TOLEDO	68	0	0.00
MG	TOMBOS	165	5	3.03
MG	TRES CORACOES	2065	26	1.26
MG	TRES MARIAS	1414	39	2.76
MG	TRES PONTAS	2029	20	0.99
MG	TUMIRITINGA	132	7	5.30
MG	TUPACIGUARA	539	16	2.97
MG	TURMALINA	750	20	2.67
MG	TURVOLANDIA	101	1	0.99
MG	UBA	2353	48	2.04
MG	UBAI	146	11	7.53
MG	UBAPORANGA	383	14	3.66
MG	UBERABA	5896	145	2.46
MG	UBERLAIA	1	0	0.00
MG	UBERLANDIA	24721	600	2.43
MG	UMBURATIBA	45	2	4.44
MG	UNAI	2931	102	3.48
MG	UNIAO DE MINAS	56	0	0.00
MG	URUANA DE MINAS	90	3	3.33
MG	URUCANIA	292	14	4.79
MG	URUCUIA	200	7	3.50
MG	VARGEM ALEGRE	288	6	2.08
MG	VARGEM BONITA	40	1	2.50
MG	VARGEM GRANDE DO RIO PARDO	183	6	3.28
MG	VARGINHA	4750	69	1.45
MG	VARJAO DE MINAS	129	12	9.30
MG	VARZEA DA PALMA	1164	44	3.78
MG	VARZELANDIA	468	6	1.28
MG	VAZANTE	809	25	3.09
MG	VERDELANDIA	91	3	3.30
MG	VEREDINHA	160	2	1.25
MG	VERISSIMO	13	1	7.69
MG	VERMELHO NOVO	182	0	0.00
MG	VESPASIANO	3180	102	3.21
MG	VICOSA	6837	180	2.63
MG	VIEIRAS	172	4	2.33
MG	VIRGEM DA LAPA	461	9	1.95
MG	VIRGINIA	108	1	0.93
MG	VIRGINOPOLIS	416	15	3.61
MG	VIRGOLANDIA	134	6	4.48
MG	VISCONDE DO RIO BRANCO	865	14	1.62
MG	VOLTA GRANDE	49	0	0.00
MG	WENCESLAU BRAZ	42	0	0.00
MS	AGUA CLARA	296	6	2.03
MS	ALCINOPOLIS	192	3	1.56
MS	AMAMBAI	1682	20	1.19
MS	ANASTACIO	1374	28	2.04
MS	ANAURILANDIA	282	6	2.13
MS	ANGELICA	202	1	0.50
MS	ANTONIO JOAO	352	2	0.57
MS	APARECIDA DO TABOADO	618	5	0.81
MS	AQIDAUANA	1	0	0.00
MS	AQUIDAUANA	3029	50	1.65
MS	ARAL MOREIRA	331	2	0.60
MS	BANDEIRANTES	181	2	1.10
MS	BATAGUASSU	859	18	2.10
MS	BATAYPORA	456	10	2.19
MS	BELA VISTA	829	23	2.77
MS	BODOQUENA	482	6	1.24
MS	BONITO	800	25	3.13
MS	BRASILANDIA	299	6	2.01
MS	CAARAPO	860	15	1.74
MS	CAMAPUA	443	10	2.26
MS	CAMPO GRANDE	53802	1526	2.84
MS	CARACOL	113	1	0.88
MS	CASSILANDIA	862	15	1.74
MS	CHAPADAO DO SUL	1036	23	2.22
MS	CORGUINHO	148	1	0.68
MS	CORONEL SAPUCAIA	506	3	0.59
MS	CORUMBA	7810	146	1.87
MS	COSTA RICA	552	10	1.81
MS	COXIM	1970	48	2.44
MS	DEODAPOLIS	507	13	2.56
MS	DOIS IRMAOS DO BURITI	644	12	1.86
MS	DOURADINA	149	0	0.00
MS	DOURADOS	11997	246	2.05
MS	ELDORADO	381	9	2.36
MS	FATIMA DO SUL	1018	22	2.16
MS	FIGUEIRAO	54	0	0.00
MS	GLORIA DE DOURADOS	466	12	2.58
MS	GUIA LOPES DA LAGUNA	467	5	1.07
MS	IGUATEMI	560	6	1.07
MS	INOCENCIA	141	1	0.71
MS	ITAPORA	631	1	0.16
MS	ITAQUIRAI	891	19	2.13
MS	IVINHEMA	904	24	2.65
MS	JAPORA	175	1	0.57
MS	JARAGUARI	128	1	0.78
MS	JARDIM	1271	20	1.57
MS	JATEI	187	2	1.07
MS	JUTI	275	3	1.09
MS	LADARIO	1573	36	2.29
MS	LAGUNA CARAPA	149	2	1.34
MS	MARACAJU	1458	22	1.51
MS	MIRANDA	997	9	0.90
MS	MUNDO NOVO	827	20	2.42
MS	NAVIRAI	4054	56	1.38
MS	NIOAQUE	541	9	1.66
MS	NOVA ALVORADA DO SUL	491	3	0.61
MS	NOVA ANDRADINA	2126	49	2.30
MS	NOVO HORIZONTE DO SUL	228	2	0.88
MS	PARANAIBA	1669	31	1.86
MS	PARANHOS	390	11	2.82
MS	PEDRO GOMES	364	15	4.12
MS	PONTA PORA	4523	95	2.10
MS	PORTO MURTINHO	348	5	1.44
MS	RIBAS DO RIO PARDO	508	17	3.35
MS	RIO BRILHANTE	1174	7	0.60
MS	RIO NEGRO	147	1	0.68
MS	RIO VERDE DE MATO GROSSO	668	12	1.80
MS	ROCHEDO	190	4	2.11
MS	SANTA RITA DO PARDO	121	0	0.00
MS	SAO GABRIEL DO OESTE	815	14	1.72
MS	SELVIRIA	71	2	2.82
MS	SETE QUEDAS	330	9	2.73
MS	SIDROLANDIA	1791	43	2.40
MS	SONORA	497	12	2.41
MS	TACURU	369	0	0.00
MS	TAQUARUSSU	177	3	1.69
MS	TERENOS	365	16	4.38
MS	TRES LAGOAS	4539	105	2.31
MS	VICENTINA	275	2	0.73
MT	ACORIZAL	128	4	3.13
MT	AGUA BOA	732	16	2.19
MT	ALTA FLORESTA	1097	26	2.37
MT	ALTO ARAGUAIA	324	8	2.47
MT	ALTO BOA VISTA	134	6	4.48
MT	ALTO GARCAS	221	3	1.36
MT	ALTO PARAGUAI	163	2	1.23
MT	ALTO TAQUARI	150	3	2.00
MT	APIACAS	174	1	0.57
MT	ARAGUAIANA	175	4	2.29
MT	ARAGUAINHA	21	0	0.00
MT	ARAPUTANGA	419	2	0.48
MT	ARENAPOLIS	303	14	4.62
MT	ARIPUANA	321	15	4.67
MT	BARA DE MELGACO	1	0	0.00
MT	BARAO DE MELGACO	101	1	0.99
MT	BARRA DO BUGRES	819	23	2.81
MT	BARRA DO GARCAS	5790	134	2.31
MT	BOM JESUS DO ARAGUAIA	66	2	3.03
MT	BRASNORTE	229	5	2.18
MT	CACERES	2995	69	2.30
MT	CAMPINAPOLIS	225	3	1.33
MT	CAMPO NOV DO PARECIS	1	0	0.00
MT	CAMPO NOVO DO PARECIS	726	13	1.79
MT	CAMPO VERDE	1796	48	2.67
MT	CAMPOS DE JULIO	139	2	1.44
MT	CANABRAVA DO NORTE	125	15	12.00
MT	CANARANA	490	8	1.63
MT	CARLINDA	192	0	0.00
MT	CASTANHEIRA	145	5	3.45
MT	CHAPADA DOS GUIMARAES	828	16	1.93
MT	CLAUDIA	293	14	4.78
MT	COCALINHO	39	0	0.00
MT	COLIDER	839	13	1.55
MT	COLNIZA	331	2	0.60
MT	COMODORO	462	8	1.73
MT	CONFRESA	695	37	5.32
MT	CONQUISTA D OESTE	96	8	8.33
MT	COTRIGUACU	201	8	3.98
MT	CUABA	1	0	0.00
MT	CUIABA	41755	1079	2.58
MT	CURVELANDIA	121	3	2.48
MT	DENISE	230	12	5.22
MT	DIAMANTINO	604	9	1.49
MT	DOM AQUINO	266	2	0.75
MT	FELIZ NATAL	221	6	2.71
MT	FIGUEIROPOLIS D OESTE	57	0	0.00
MT	GAUCHA DO NORTE	62	3	4.84
MT	GENERAL CARNEIRO	178	11	6.18
MT	GLORIA D OESTE	66	0	0.00
MT	GUARANTA DO NORTE	756	20	2.65
MT	GUIRATINGA	551	0	0.00
MT	INDIAVAI	32	0	0.00
MT	IPIRANGA DO NORTE	91	4	4.40
MT	ITANHANGA	96	3	3.13
MT	ITAUBA	97	2	2.06
MT	ITIQUIRA	262	6	2.29
MT	JACIARA	775	21	2.71
MT	JANGADA	253	9	3.56
MT	JAURU	199	0	0.00
MT	JUARA	804	14	1.74
MT	JUINA	1592	32	2.01
MT	JURUENA	154	2	1.30
MT	JUSCIMEIRA	397	10	2.52
MT	LAMBARI D OESTE	92	3	3.26
MT	LUCAS DO RIO VERDE	1889	44	2.33
MT	LUCIARA	56	1	1.79
MT	MARCELANDIA	273	3	1.10
MT	MATUPA	355	7	1.97
MT	MIRASSOL D OESTE	564	5	0.89
MT	NOBRES	438	18	4.11
MT	NORTELANDIA	220	12	5.45
MT	NOSSA SENHORA DO LIVRAMENTO	266	3	1.13
MT	NOVA BANDEIRANTES	223	4	1.79
MT	NOVA BRASILANDIA	130	1	0.77
MT	NOVA CANAA DO NORTE	218	1	0.46
MT	NOVA GUARITA	106	2	1.89
MT	NOVA LACERDA	113	1	0.88
MT	NOVA MARILANDIA	62	1	1.61
MT	NOVA MARINGA	100	2	2.00
MT	NOVA MONTE VERDE	178	4	2.25
MT	NOVA MUTUM	855	10	1.17
MT	NOVA NAZARE	36	1	2.78
MT	NOVA OLIMPIA	511	17	3.33
MT	NOVA SANTA HELENA	63	1	1.59
MT	NOVA UBIRATA	188	3	1.60
MT	NOVA XAVANTINA	556	10	1.80
MT	NOVO HORIZONTE DO NORTE	108	3	2.78
MT	NOVO MUNDO	142	2	1.41
MT	NOVO SANTO ANTONIO	20	1	5.00
MT	NOVO SAO JOAQUIM	118	3	2.54
MT	PARANAITA	137	2	1.46
MT	PARANATINGA	622	8	1.29
MT	PEDRA PRETA	778	26	3.34
MT	PEIXOTO DE AZEVEDO	681	19	2.79
MT	PLANALTO DA SERRA	40	0	0.00
MT	POCONE	797	14	1.76
MT	PONTAL DO ARAGUAIA	503	5	0.99
MT	PONTE BRANCA	60	4	6.67
MT	PONTES E LACERDA	1032	29	2.81
MT	PORTO ALEGRE DO NORTE	337	10	2.97
MT	PORTO DOS GAUCHOS	209	3	1.44
MT	PORTO ESPERIDIAO	247	2	0.81
MT	PORTO ESTRELA	88	2	2.27
MT	POXOREO	819	11	1.34
MT	PRIMAVERA DO LESTE	2801	85	3.03
MT	QUERENCIA	473	4	0.85
MT	RESERVA DO CABACAL	53	3	5.66
MT	RIBEIRAO CASCALHEIRA	207	6	2.90
MT	RIBEIRAOZINHO	90	4	4.44
MT	RIO BRANCO	154	5	3.25
MT	RONDOLANDIA	115	4	3.48
MT	RONDONOPOLIS	13788	322	2.34
MT	ROSARIO OESTE	283	4	1.41
MT	SALTO DO CEU	64	1	1.56
MT	SANTA CARMEM	205	1	0.49
MT	SANTA CRUZ DO XINGU	67	3	4.48
MT	SANTA RITA DO TRIVELATO	32	2	6.25
MT	SANTA TEREZINHA	79	1	1.27
MT	SANTO AFONSO	70	2	2.86
MT	SANTO ANTONIO DO LESTE	77	1	1.30
MT	SANTO ANTONIO DO LEVERGER	519	9	1.73
MT	SAO FELIX DO ARAGUAIA	191	6	3.14
MT	SAO JOSE DO POVO	118	3	2.54
MT	SAO JOSE DO RIO CLARO	278	7	2.52
MT	SAO JOSE DO XINGU	106	3	2.83
MT	SAO JOSE DOS QUATRO MARCOS	475	21	4.42
MT	SAO PEDRO DA CIPA	75	2	2.67
MT	SAPEZAL	493	9	1.83
MT	SERRA NOVA DOURADA	28	1	3.57
MT	SINOP	6828	112	1.64
MT	SORRISO	2638	47	1.78
MT	TABAPORA	206	6	2.91
MT	TANGARA DA SERRA	2967	68	2.29
MT	TAPURAH	320	7	2.19
MT	TERRA NOVA DO NORTE	320	5	1.56
MT	TESOURO	109	1	0.92
MT	TORIXOREU	192	7	3.65
MT	UNIAO DO SUL	126	6	4.76
MT	VALE DE SAO DOMINGOS	45	0	0.00
MT	VARZEA GRANDE	15187	379	2.50
MT	VERA	291	3	1.03
MT	VILA BELA DA SANTISSIMA TRINDADE	166	5	3.01
MT	VILA RICA	499	35	7.01
PA	ABAETETUBA	6268	70	1.12
PA	ABEL FIGUEIREDO	223	4	1.79
PA	ACARA	352	6	1.70
PA	AFUA	66	1	1.52
PA	AGUA AZUL DO NORTE	176	4	2.27
PA	ALENQUER	805	9	1.12
PA	ALMEIRIM	618	14	2.27
PA	ALTAMIRA	4539	162	3.57
PA	ANAJAS	707	4	0.57
PA	ANANINDEUA	27310	489	1.79
PA	ANAPU	180	3	1.67
PA	AUGUSTO CORREA	916	4	0.44
PA	AURORA DO PARA	302	6	1.99
PA	AVEIRO	118	1	0.85
PA	BAGRE	337	4	1.19
PA	BAIAO	498	5	1.00
PA	BANNACH	23	0	0.00
PA	BARCARENA	3568	52	1.46
PA	BELEM	77943	1556	2.00
PA	BELTERRA	282	5	1.77
PA	BENEVIDES	1598	33	2.07
PA	BEVES	1	0	0.00
PA	BLEM	1	0	0.00
PA	BOM JESUS DO TOCANTINS	349	1	0.29
PA	BONITO	177	9	5.08
PA	BRAGANCA	5542	33	0.60
PA	BRASIL NOVO	375	14	3.73
PA	BREJO GRANDE DO ARAGUAIA	85	2	2.35
PA	BREU BRANCO	616	21	3.41
PA	BREVES	4172	45	1.08
PA	BUJARU	508	4	0.79
PA	CACHOEIRA DO ARARI	261	6	2.30
PA	CACHOEIRA DO PIRIA	94	0	0.00
PA	CAMETA	5737	56	0.98
PA	CANAA DOS CARAJAS	531	25	4.71
PA	CAPANEMA	2356	41	1.74
PA	CAPITAO POCO	1425	8	0.56
PA	CASTANHAL	6660	140	2.10
PA	CCEICAO DO ARAGUAIA	1	0	0.00
PA	CHAVES	52	0	0.00
PA	COLARES	224	5	2.23
PA	CONCEICAO DO ARAGUAIA	1156	48	4.15
PA	CONCORDIA DO PARA	422	10	2.37
PA	CUMARU DO NORTE	25	0	0.00
PA	CURIONOPOLIS	457	11	2.41
PA	CURRALINHO	490	5	1.02
PA	CURUA	208	3	1.44
PA	CURUCA	749	7	0.93
PA	DOM ELISEU	659	18	2.73
PA	ELDORADO DOS CARAJAS	567	16	2.82
PA	FARO	114	1	0.88
PA	FLORESTA DO ARAGUAIA	151	6	3.97
PA	GARRAFAO DO NORTE	308	0	0.00
PA	GOIANESIA DO PARA	443	10	2.26
PA	GURUPA	146	1	0.68
PA	IGARAPE-ACU	708	16	2.26
PA	IGARAPE-MIRI	1985	17	0.86
PA	INHANGAPI	140	2	1.43
PA	IPIXUNA DO PARA	281	2	0.71
PA	IRITUIA	605	4	0.66
PA	ITAITUBA	4719	123	2.61
PA	ITUPIRANGA	688	13	1.89
PA	JACAREACANGA	96	4	4.17
PA	JACUNDA	1145	36	3.14
PA	JURUTI	885	15	1.69
PA	LIMOEIRO DO AJURU	555	4	0.72
PA	MAE DO RIO	702	13	1.85
PA	MAGALHAES BARATA	73	2	2.74
PA	MARABA	10942	162	1.48
PA	MARACANA	635	3	0.47
PA	MARAPANIM	341	3	0.88
PA	MARITUBA	3227	58	1.80
PA	MEDICILANDIA	353	18	5.10
PA	MELGACO	356	9	2.53
PA	MOCAJUBA	1061	11	1.04
PA	MOJU	1297	11	0.85
PA	MONTE ALEGRE	1691	17	1.01
PA	MUANA	327	5	1.53
PA	NOVA ESPERANCA DO PIRIA	293	4	1.37
PA	NOVA IPIXUNA	225	3	1.33
PA	NOVA TIMBOTEUA	188	5	2.66
PA	NOVO PROGRESSO	598	9	1.51
PA	NOVO REPARTIMENTO	860	21	2.44
PA	OBIDOS	859	14	1.63
PA	OEIRAS DO PARA	434	1	0.23
PA	ORIXIMINA	1796	27	1.50
PA	OUREM	319	2	0.63
PA	OURILANDIA DO NORTE	255	5	1.96
PA	PAAUAPEBAS	1	0	0.00
PA	PACAJA	348	9	2.59
PA	PALESTINA DO PARA	50	2	4.00
PA	PARAGOMINAS	2279	84	3.69
PA	PARAUAPEBAS	5723	169	2.95
PA	PAU D ARCO	88	2	2.27
PA	PEIXE-BOI	109	1	0.92
PA	PICARRA	154	4	2.60
PA	PLACAS	234	5	2.14
PA	PONTA DE PEDRAS	483	8	1.66
PA	PORTEL	1796	19	1.06
PA	PORTO DE MOZ	169	4	2.37
PA	PRAINHA	480	6	1.25
PA	PRIMAVERA	164	5	3.05
PA	QUATIPURU	155	4	2.58
PA	REDENCAO	2658	109	4.10
PA	RIO MARIA	310	14	4.52
PA	RONDON DO PARA	769	17	2.21
PA	RUROPOLIS	402	11	2.74
PA	SALINOPOLIS	960	9	0.94
PA	SALVATERRA	543	4	0.74
PA	SANTA BARBARA DO PARA	474	4	0.84
PA	SANTA CRUZ DO ARARI	24	0	0.00
PA	SANTA ISABEL DO PARA	1926	34	1.77
PA	SANTA LUZIA DO PARA	440	8	1.82
PA	SANTA MARIA DAS BARREIRAS	79	3	3.80
PA	SANTA MARIA DO PARA	483	8	1.66
PA	SANTANA DO ARAGUAIA	259	8	3.09
PA	SANTAREM	18541	339	1.83
PA	SANTAREM NOVO	168	0	0.00
PA	SANTO ANTONIO DO TAUA	545	8	1.47
PA	SAO CAETANO DE ODIVELAS	214	1	0.47
PA	SAO DOMINGOS DO ARAGUAIA	494	8	1.62
PA	SAO DOMINGOS DO CAPIM	369	3	0.81
PA	SAO FELIX DO XINGU	369	6	1.63
PA	SAO FRANCISCO DO PARA	265	1	0.38
PA	SAO GERALDO DO ARAGUAIA	487	33	6.78
PA	SAO JOAO DA PONTA	37	0	0.00
PA	SAO JOAO DE PIRABAS	345	4	1.16
PA	SAO JOAO DO ARAGUAIA	61	0	0.00
PA	SAO MIGUEL DO GUAMA	1547	6	0.39
PA	SAO SEBASTIAO DA BOA VISTA	1176	4	0.34
PA	SAPUCAIA	70	3	4.29
PA	SENADOR JOSE PORFIRIO	207	4	1.93
PA	SOURE	977	26	2.66
PA	TAILANDIA	703	18	2.56
PA	TERRA ALTA	197	4	2.03
PA	TERRA SANTA	221	4	1.81
PA	TOME-ACU	1692	32	1.89
PA	TRACUATEUA	529	2	0.38
PA	TRAIRAO	149	9	6.04
PA	TUCUMA	568	18	3.17
PA	TUCURUI	5304	131	2.47
PA	ULIANOPOLIS	176	4	2.27
PA	URUARA	680	17	2.50
PA	VIGIA	890	15	1.69
PA	VISEU	390	2	0.51
PA	VITORIA DO XINGU	202	8	3.96
PA	XINGUARA	1385	41	2.96
PB	AGUA BRANCA	204	8	3.92
PB	AGUIAR	173	3	1.73
